the_geom,lng,objectid,year,dc_key,code,date_,race,sex,age,wound,officer_involved,the_geom_webmercator,offender_deceased,location,latino,point_x,point_y,dist,time,inside,outside,fatal,lat,offender_injured
0101000020E61000007B54579944CB52C0FDA3EB9990094440,-75.17606195,116,2015.0,201514104061,0000,2015-12-21,B,M,58,leg,N,0101000020110F0000C059E93B6CEC5FC1100381C7819A5241,N,8300 BLOCK GILBERT ST,0,-75.17606195,40.07472538,14,00:04:00,1.0,0.0,0.0,40.07472538,N
0101000020E61000000794B0E3BDC452C0240689068C034440,-75.07408993,117,2015.0,201515059074,0111,2015-06-20,B,M,50,hip,N,0101000020110F0000571F9E5D56E15FC1117F8E7CD4935241,N,5700 BLOCK LEONARD ST,0,-75.07408993,40.02771074,15,01:17:00,1.0,0.0,1.0,40.02771074,N
0101000020E6100000E4D70FB1C1CA52C0523DC2FEA5FD4340,-75.168072,118,2016.0,201622061301,0411,2016-07-23,B,M,18,hip,N,0101000020110F0000E3D4EEDF8DEB5FC1E8EE293A4A8D5241,N,1800 BLOCK N WOODSTOCK ST,0,-75.168072,39.98162827,22,22:13:00,0.0,1.0,0.0,39.98162827,N
0101000020E61000000DC260274ACB52C0085A81212BF74340,-75.17640099,119,2016.0,201617008914,0411,2016-03-01,B,M,28,hand,N,0101000020110F0000595962AB75EC5FC151CC803F1C865241,N,1600 BLOCK S 19TH ST,0,-75.17640099,39.93100375,17,20:25:00,0.0,1.0,0.0,39.93100375,N
0101000020E610000022AFFF219AC852C0DB56CC6B19FE4340,-75.13440752,120,2016.0,201626005973,3006,2016-02-04,W,M,20,multi,N,0101000020110F0000AC951DFFE4E75FC1DBCEB52ACA8D5241,N,100 BLOCK W DAUPHIN ST,1,-75.13440752,39.98515079,26,13:25:00,0.0,1.0,0.0,39.98515079,N
0101000020E6100000C12ED4AB12C952C0C2674E0B9C014440,-75.1417646,121,2016.0,201625048414,0111,2016-06-09,B,M,47,multi/head,N,0101000020110F00004FC03EBEB1E85FC1C4343070AE915241,N,3900 BLOCK N 09TH ST,0,-75.1417646,40.01257459,25,22:24:00,1.0,0.0,1.0,40.01257459,N
0101000020E610000076E8EC4B53CB52C0E7B9F049C8FD4340,-75.17695902,122,2016.0,201622026391,0411,2016-03-31,B,M,28,multi,N,0101000020110F0000E4200A3385EC5FC189D3F23C708D5241,N,2600 BLOCK W MONTGOMERY AVE,0,-75.17695902,39.98267483,22,22:46:00,0.0,1.0,0.0,39.98267483,N
0101000020E610000015ACEDFD38C352C08EE733A05E074440,-75.05035351,123,2016.0,201602048438,0411,2016-08-15,W,M,43,calf,N,0101000020110F000027DDBDC8C1DE5FC11E83461F12985241,N,2300 BLOCK RIPLEY ST,0,-75.05035351,40.05757525,02,09:49:00,0.0,1.0,0.0,40.05757525,N
0101000020E610000095B167F0F3C552C0C5AA208AF2034440,-75.09301386,124,2015.0,201502061273,0000,2015-09-20,B,M,42,multi,N,0101000020110F0000D568290465E35FC1CD32DC3046945241,N,900 BLOCK PRATT ST,0,-75.09301386,40.03083922,02,18:18:00,1.0,0.0,0.0,40.03083922,N
0101000020E6100000793EE2DB64CE52C0D7606DCEB9FB4340,-75.22490594,125,2016.0,201619081188,0411,2016-09-03,B,M,29,multi,N,0101000020110F00003A80598EBBF15FC1E2F6ACC0288B5241,N,5200 BLOCK PARRISH ST,0,-75.22490594,39.96660786,19,22:48:00,0.0,1.0,0.0,39.96660786,N
0101000020E6100000E48729153DC552C0E4A18C442A034440,-75.08185319,126,2015.0,201514055731,0411,2015-07-14,B,M,42,arm,N,0101000020110F00004D268E6A2EE25FC155DE031068935241,N,6600 BLOCK SPRAGUE ST,0,-75.08185319,40.02472741,14,04:34:00,0.0,1.0,0.0,40.02472741,N
0101000020E6100000D88472AA8ECB52C00890C27170FF4340,-75.18058263,127,2015.0,201522039929,0411,2015-05-04,B,M,25,arm,N,0101000020110F00008E29420BEAEC5FC1B3DED56A468F5241,N,3000 BLOCK W HUNTINGDON ST,0,-75.18058263,39.99561903,22,12:52:00,1.0,0.0,0.0,39.99561903,N
0101000020E6100000390D0F696DC752C025532E22C4FE4340,-75.11605288,128,2016.0,201624078535,0111,2016-08-14,B,M,16,back,N,0101000020110F000066B97230E6E55FC1D9021B66878E5241,N,2000 BLOCK E ORLEANS ST,0,-75.11605288,39.99036052,24,14:00:00,0.0,1.0,1.0,39.99036052,N
0101000020E61000005481627DA6C252C060ABA9D150044440,-75.04141173,129,2015.0,201515126717,0300,2015-12-31,W,F,75,head,N,0101000020110F0000D01280EFC8DD5FC191352CC4AE945241,N,7100 BLOCK ERDRICK ST,0,-75.04141173,40.0337164,15,10:11:00,0.0,1.0,0.0,40.0337164,N
0101000020E6100000BDB66DCE77CE52C0C40C4B0B30FA4340,-75.2260624,130,2015.0,201518078119,0411,2015-11-17,B,M,43,leg,N,0101000020110F0000DDF17CBDDBF15FC1F64C657274895241,N,300 BLOCK S 52ND ST,0,-75.2260624,39.95459119,18,11:42:00,0.0,1.0,0.0,39.95459119,N
0101000020E610000079E220BE1FCA52C07ED8DA14F2054440,-75.15818742,131,2016.0,201614026899,0411,2016-04-08,B,M,16,leg,N,0101000020110F00006136C3C97AEA5FC1DFD85DA67D965241,N,6100 BLOCK E WISTER ST,0,-75.15818742,40.04645024,14,16:22:00,0.0,1.0,0.0,40.04645024,N
0101000020E6100000A819313788C552C0F9A23D5E48014440,-75.08643894,132,2016.0,201635026538,0411,2016-04-02,B,M,31,shoulder,N,0101000020110F0000B56F7D09AEE25FC1242417A751915241,N,6000 BLOCK OGONTZ AV,0,-75.08643894,40.010020999999995,35,20:15:00,0.0,1.0,0.0,40.010021,N
0101000020E6100000D2821FEE0DCA52C03AF1EE2B83FB4340,-75.15710023,133,2016.0,201606014622,0411,2016-04-10,B,M,28,multi,N,0101000020110F00000B7322885CEA5FC15E21DB35EC8A5241,N,600 BLOCK N 12TH ST,0,-75.15710023,39.96494054,06,20:29:00,0.0,1.0,0.0,39.96494054,N
0101000020E61000000FCCD95400CB52C07A9164B128004440,-75.17189523,134,2016.0,201639072216,0411,2016-09-03,B,M,40,foot,N,0101000020110F0000B4815546F8EB5FC164E593AF12905241,N,3000 BLOCK N STILLMAN ST,0,-75.17189523,40.00124185,39,23:55:00,0.0,1.0,0.0,40.00124185,N
0101000020E61000000903E85A68CE52C02D98D7953FFC4340,-75.22511933,135,2015.0,201516043086,0411,2015-09-22,B,M,18,groin,N,0101000020110F000094ACA27EC1F15FC112DCC600BD8B5241,N,600 BLOCK N CREIGHTON ST,0,-75.22511933,39.97069047,16,22:50:00,0.0,1.0,0.0,39.97069047,N
0101000020E6100000C89FE217A2C952C0BE3975485EFF4340,-75.15051839,136,2015.0,201525018241,3006,2015-03-09,B,M,25,multi,N,0101000020110F00000D60295CA5E95FC1BAED9548328F5241,N,2800 BLOCK N 12TH ST,0,-75.15051839,39.99506479,25,16:59:00,0.0,1.0,0.0,39.99506479,N
0101000020E6100000890BDD78F9C752C0D803F74D2B054440,-75.12460157,137,2016.0,201635010493,0411,2016-02-07,B,M,22,stom,N,0101000020110F000054F62319D4E65FC169B10821A1955241,N,200 BLOCK W NEDRO AVE,0,-75.12460157,40.04038405,35,01:59:00,0.0,1.0,0.0,40.04038405,N
0101000020E610000042284A9D5BCA52C09D63A32036044440,-75.1618417,138,2015.0,201514088548,0000,2015-10-29,B,M,29,side,N,0101000020110F0000D0FC7C7CE0EA5FC1DE32D12891945241,N,4800 BLOCK STENTON AV,0,-75.1618417,40.03290184,14,16:34:00,0.0,1.0,0.0,40.03290184,N
0101000020E610000071DB29E3C0CE52C0E8B94B033BFB4340,-75.23052291,139,2015.0,201519001462,0411,2015-01-05,B,M,23,shoulder,N,0101000020110F0000373028E057F25FC1A36265409C8A5241,N,100 BLOCK N 55TH ST,0,-75.23052291,39.96273843,19,22:06:00,0.0,1.0,0.0,39.96273843,N
0101000020E610000017C54011EAC852C01BB7FBC9D6044440,-75.13928634,1,2015.0,201535074029,0411,2015-08-26,B,M,31,hand,N,0101000020110F0000C81703C66CE85FC1AC76D85F43955241,N,1000 BLOCK W OLNEY AVE,0,-75.13928634,40.03780484,35,03:06:00,0.0,1.0,0.0,40.03780484,N
0101000020E6100000B350DFF04ACE52C0CC78BE13F1FB4340,-75.22332403,2,2016.0,201616041020,0411,2016-09-28,B,M,21,stomach,N,0101000020110F00003F711D888FF15FC199F74E00668B5241,N,5100 BLOCK WESTMINSTER AVNSTER AVE,0,-75.22332403,39.96829459,16,20:31:00,0.0,1.0,0.0,39.96829459,N
0101000020E6100000E2410EA511C852C0BE02C9226AFF4340,-75.12607695,3,2016.0,201624071219,0411,2016-07-21,W,M,31,shoulder,N,0101000020110F0000EA5E6828FDE65FC1A13E756C3F8F5241,N,200 BLOCK E MAYFIELD ST,1,-75.12607695,39.99542651,24,17:02:00,0.0,0.0,0.0,39.99542651,N
0101000020E6100000DEF690325ACA52C006776F5E7F054440,-75.16175522,4,2015.0,201514064890,0411,2015-08-12,B,M,35,stomach,N,0101000020110F000088B35D14DEEA5FC17E01FC62FE955241,N,5500 BLOCK CROWSON ST,0,-75.16175522,40.04294949,14,00:50:00,0.0,1.0,0.0,40.04294949,N
0101000020E61000000D67448A3DC952C0A351CB2008074440,-75.14438111,5,2015.0,201535043626,0411,2015-05-27,B,M,28,leg,N,0101000020110F00002DDA6E8FFAE85FC1A9200125B2975241,N,1500 BLOCK KINSDALE ST,0,-75.14438111,40.05493555,35,00:01:00,0.0,1.0,0.0,40.05493555,N
0101000020E61000008D12ECA6B1C952C0F516CDD267024440,-75.15146802,6,2016.0,201639003969,0411,2016-01-14,B,M,19,leg,N,0101000020110F00006728C0C9BFE95FC1180CAF6A90925241,N,4300 BLOCK N HICKS ST,0,-75.15146802,40.01879344,39,17:46:00,0.0,1.0,0.0,40.01879344,N
0101000020E610000047DF28A274CE52C0FD348BA3B4FC4340,-75.22586874,7,2016.0,201619044773,0411,2016-05-19,B,M,51,thigh,N,0101000020110F00001E80C459D6F15FC1E16EDAB93E8C5241,N,5100 BLOCK MASTER ST,0,-75.22586874,39.97426266,19,01:24:00,0.0,1.0,0.0,39.97426266,N
0101000020E6100000C83AE2B11BCA52C03EF173AE6E054440,-75.15794036,8,2016.0,201635061904,0411,2016-07-14,B,M,15,multi,N,0101000020110F0000E3B898E973EA5FC1AE04BFDFEB955241,N,2100 BLOCK FURLEY ST,0,-75.15794036,40.04244023,35,22:22:00,0.0,1.0,0.0,40.04244023,N
0101000020E6100000BC3B32569BCC52C00E217C62FCFA4340,-75.196981,9,2015.0,201516049650,0411,2015-11-01,W,M,22,foot,N,0101000020110F000044489568B2EE5FC18A7E08DB568A5241,N,400 BLOCK N 38TH ST,0,-75.196981,39.96082717,16,14:29:00,0.0,1.0,0.0,39.96082717,N
0101000020E6100000A1031E5ADCCA52C0C163AA26A9F54340,-75.16969922,10,2016.0,201603019656,0411,2016-04-11,B,M,18,arm,N,0101000020110F0000A2EBF928BBEB5FC19B8E8AC970845241,N,2500 BLOCK S JUNIPER,0,-75.16969922,39.91922458,03,19:17:00,0.0,1.0,0.0,39.91922458,N
0101000020E6100000A6EF772019C952C05AF7C93072014440,-75.14215862,11,2016.0,201625010566,0411,2016-02-09,B,M,21,leg,N,0101000020110F0000F67D6BB5BCE85FC1D5211C0780915241,N,3900 BLOCK N 09TH STREET R ST,0,-75.14215862,40.01129732,25,21:50:00,0.0,1.0,0.0,40.01129732,N
0101000020E610000012D11A4923CB52C0E6F815299CFD4340,-75.17402866,12,2015.0,201522020234,0411,2015-03-09,B,M,29,foot,N,0101000020110F00008C06D8A533EC5FC1B1B09E533F8D5241,N,2500 BLOCK W ARIZONA ST,0,-75.17402866,39.98132814,22,03:56:00,0.0,1.0,0.0,39.98132814,N
0101000020E61000007E48C7EEE5CA52C03F2E79554A004440,-75.17028398,13,2015.0,201539014167,0411,2015-02-23,B,M,19,stomach,N,0101000020110F00004A70116FCBEB5FC1C38DE3FB37905241,N,3100 BLOCK N TAYLOR ST,0,-75.17028398,40.00226849,39,16:47:00,0.0,1.0,0.0,40.00226849,N
0101000020E6100000FB0C7FB8B1C652C0D099D5B7A3FF4340,-75.10459721,14,2016.0,201624075962,0111,2016-08-07,B,M,29,multi,N,0101000020110F000024322161A7E45FC118C2B8427F8F5241,N,3400 BLOCK BRADDOCK ST,0,-75.10459721,39.99718378,24,00:11:00,0.0,1.0,1.0,39.99718378,N
,,15,2015.0,201539017208,0111,2015-03-07,B,M,20,multi,N,,N,2100 BLOCK W INDIANA AVE,0,,,39,02:05:00,0.0,1.0,1.0,,N
0101000020E61000008BD35AE252C852C012AA0E980BFF4340,-75.13005885,16,2016.0,201624088707,0411,2016-09-13,W,F,37,leg,N,0101000020110F00000DAE3EF96BE75FC17E51AC9DD68E5241,N,2800 BLOCK N LEE ST,1,-75.13005885,39.99254132,24,23:06:00,0.0,1.0,0.0,39.99254132,N
0101000020E6100000178ED60788C552C04E08C2BA16014440,-75.08642765,17,2015.0,201515106345,0111,2015-10-29,B,M,18,head-m,N,0101000020110F0000D0120EB9ADE25FC139579C9C1A915241,N,4200 BLOCK TACKAWANNA ST,0,-75.08642765,40.00850615,15,00:30:00,0.0,1.0,1.0,40.00850615,N
0101000020E6100000152684F55CCF52C013B2DA9915F94340,-75.24004877,18,2015.0,201518027227,0111,2015-05-03,B,M,47,leg,N,0101000020110F0000EA45A5FA60F35FC12809E5883B885241,N,5700 BLOCK BALTIMORE AVE,0,-75.24004877,39.94597171,18,02:42:00,0.0,1.0,1.0,39.94597171,N
0101000020E61000004F4B41F142C452C0C3252AC88D024440,-75.06658584,19,2016.0,201615080958,0411,2016-08-21,B,M,20,arm,N,0101000020110F000029831F8785E05FC16E403783BA925241,N,5700 BLOCK WALKER ST,0,-75.06658584,40.01995184,15,20:36:00,0.0,1.0,0.0,40.01995184,N
0101000020E6100000A60BF31676C952C00A7BA03626034440,-75.14783262,20,2016.0,201635076572,0111,2016-09-05,B,M,34,chest,N,0101000020110F0000F4D4889D5AE95FC19F53DF9063935241,N,4700 BLOCK N BROAD ST,0,-75.14783262,40.02460369,35,06:43:00,0.0,1.0,1.0,40.02460368,N
0101000020E6100000087A4543C8CE52C035FBF2B8DEF84340,-75.23097307,21,2015.0,201512064122,0411,2015-08-13,B,M,30,leg,N,0101000020110F0000F2584C6764F25FC19CEE9CBDFE875241,N,1000 BLOCK S 55TH ST,0,-75.23097307,39.94429695,12,03:49:00,0.0,1.0,0.0,39.94429695,N
0101000020E6100000944B2534F0C852C0DC9E41BFC6FE4340,-75.13966087,22,2015.0,201526048581,0411,2015-09-17,B,M,27,leg,N,0101000020110F0000B1D4543277E85FC1F62ACB4B8A8E5241,N,2600 BLOCK N LAWRENCE ST,0,-75.13966087,39.99044029,26,23:18:00,0.0,1.0,0.0,39.99044028,N
0101000020E6100000C92A7CE808CA52C0798A249336024440,-75.15679371,23,2015.0,201539053958,0000,2015-07-03,B,F,24,arm,N,0101000020110F0000A154590054EA5FC13A3218CD59925241,N,1800 BLOCK JUNIATA ST,0,-75.15679371,40.0172905,39,02:21:00,0.0,1.0,0.0,40.01729049,N
0101000020E61000006BEE6CB85DCE52C0EC57CF839AF74340,-75.22447024,24,2015.0,201512040640,0111,2015-05-26,B,M,24,multi,N,0101000020110F000015563A6EAFF15FC1CFE7B79D97865241,N,5700 BLOCK GREENWAY AVE,0,-75.22447024,39.93440292,12,15:24:00,0.0,1.0,1.0,39.93440292,N
0101000020E6100000DF43B215AEC652C0834F52E4B9FF4340,-75.10437529,25,2015.0,201524061446,0411,2015-07-02,B,M,16,foot,N,0101000020110F000061821234A1E45FC117C9EAD7978F5241,N,2000 BLOCK E TIOGA ST,0,-75.10437529,39.99786047,24,04:38:00,0.0,1.0,0.0,39.99786047,N
0101000020E61000000C87101DE3C952C0E771D6AF0D054440,-75.15448691,26,2016.0,201635063917,0411,2016-07-22,B,F,32,leg,N,0101000020110F00000275ACCD13EA5FC18757F04580955241,N,OGONTZ AVE / OLNEY AVE,0,-75.15448691,40.03948019,35,00:57:00,0.0,1.0,0.0,40.03948019,N
0101000020E6100000A7AD95F91CC752C04990BE07B7FF4340,-75.11114349,27,2015.0,201524080782,0111,2015-08-24,W,M,36,head,N,0101000020110F00004ADCC18F5DE55FC15956BFAB948F5241,N,3200 BLOCK KENSINGTON AVE,1,-75.11114349,39.99777314,24,09:01:00,0.0,1.0,1.0,39.99777314,N
0101000020E61000005C284F0FC0C952C020BB03234CFE4340,-75.1523474,28,2016.0,201622046767,0411,2016-06-04,B,M,17,leg,N,0101000020110F0000D3E0D842D8E95FC183560362028E5241,N,2200 BLOCK N 12TH ST,0,-75.1523474,39.98669851,22,00:46:00,0.0,1.0,0.0,39.98669851,N
0101000020E6100000131A140F60C952C02D145DD5E1FD4340,-75.14648797,278,2016.0,201626015555,0411,2016-03-29,B,M,51,leg,N,0101000020110F00002973A53135E95FC1BE1E4C8D8C8D5241,N,2100 BLOCK N FRANKLIN ST,0,-75.14648797,39.98345439,26,22:33:00,0.0,1.0,0.0,39.98345439,N
0101000020E610000079115C9B3CCE52C0F8C718AB0FF84340,-75.22244915,279,2015.0,201512049402,0411,2015-06-24,B,M,29,leg,N,0101000020110F0000DC15142F77F15FC1F715856119875241,N,1600 BLOCK S CONESTOGA ST,0,-75.22244915,39.93797816,12,11:11:00,0.0,1.0,0.0,39.93797816,N
0101000020E6100000A647F0129ECE52C0E20FF571A3FB4340,-75.22839807,280,2016.0,201619006107,0111,2016-01-20,B,F,37,head,N,0101000020110F0000409DD8BD1CF25FC12CD62FF90F8B5241,N,5400 BLOCK PEARL ST,0,-75.22839807,39.96592545,19,17:34:00,0.0,1.0,1.0,39.96592545,N
0101000020E6100000FBD6A09227CA52C08C310B48D6064440,-75.15866533,281,2015.0,201514092875,0411,2015-11-13,B,M,18,leg,N,0101000020110F000027729B1688EA5FC145C023D67A975241,N,1300 BLOCK E PRICE ST,0,-75.15866533,40.05341436,14,01:01:00,0.0,1.0,0.0,40.05341435,N
0101000020E61000004A321FCECBC952C034E51AD103034440,-75.15306428,282,2015.0,201539043025,0411,2015-05-29,B,M,20,hand,N,0101000020110F00001B963836ECE95FC1999BE56A3D935241,N,1900 BLOCK W CAREY ST,0,-75.15306428,40.02355398,39,20:44:00,0.0,1.0,0.0,40.02355398,N
0101000020E6100000823959EE75C852C0A46483963FFF4340,-75.13219794,283,2016.0,201625004067,0411,2016-01-17,W,M,36,multi,N,0101000020110F0000F73C1481A7E75FC19D864E41108F5241,N,2800 BLOCK MASCHER ST,1,-75.13219794,39.99412805,25,18:57:00,0.0,1.0,0.0,39.99412805,N
0101000020E61000005BCD5BF164C852C0D943DA4AD8FE4340,-75.13116106,284,2016.0,201625030931,0411,2016-04-17,W,M,26,arm,N,0101000020110F000052CCE1A58AE75FC1EF2ADFBE9D8E5241,N,100 BLOCK W LEHIGH AV,1,-75.13116106,39.99097572,25,05:02:00,0.0,1.0,0.0,39.99097572,N
0101000020E6100000637789030BCF52C0AB3308BDC8FC4340,-75.23504723,285,2016.0,201619012842,0411,2016-02-14,B,M,19,arm,N,0101000020110F00005DD86FC9D5F25FC1C3C57100558C5241,N,5700 BLOCK MEDIA ST,0,-75.23504723,39.97487605,19,01:28:00,0.0,1.0,0.0,39.97487605,N
,,286,2016.0,201625008951,0411,2016-02-04,W,M,31,hip,N,,N,2800 BLOCK N 04TH ST,1,,,25,20:31:00,0.0,1.0,0.0,,N
0101000020E61000008B06210702CA52C07EC41283FE024440,-75.15637377,287,2016.0,201635064435,0411,2016-07-24,B,M,21,foot,N,0101000020110F00002E2D825048EA5FC126A7C08837935241,N,5400 BLOCK OLD YORK RD,0,-75.15637377,40.02339209,35,00:16:00,0.0,1.0,0.0,40.02339209,N
0101000020E6100000AF00CF8BCDC752C05E136FF047FF4340,-75.12192054,288,2015.0,201524102076,0111,2015-10-22,B,M,25,chest,N,0101000020110F00002582487C89E65FC1321C6283198F5241,N,500 BLOCK E INDIANA AVE,0,-75.12192054,39.99438291,24,13:08:00,0.0,1.0,1.0,39.99438291,N
0101000020E6100000BEE89F9E86C852C0A75599CE73FD4340,-75.13321653,289,2015.0,201526031805,0300,2015-06-25,W,M,32,leg,N,0101000020110F0000354EF8D9C3E75FC182C39E99128D5241,N,100 BLOCK W NORRIS ST,1,-75.13321654,39.98009665,26,17:22:00,0.0,1.0,0.0,39.98009665,N
0101000020E6100000E9586B4903CB52C0827603DCDEF74340,-75.17207561,290,2016.0,201617040813,0411,2016-09-13,B,M,21,multi,N,0101000020110F00000C1C714BFDEB5FC1C6542651E3865241,N,1200 BLOCK S 17TH ST,0,-75.17207561,39.93648864,17,23:24:00,0.0,1.0,0.0,39.93648863,N
0101000020E61000006FF6839189CF52C00CCFE89A8BFA4340,-75.24277151,291,2015.0,201518016092,0111,2015-03-16,B,M,18,head,N,0101000020110F0000D7DDA9C0ACF35FC1F391C3E4D9895241,N,6000 BLOCK IRVING ST,0,-75.24277151,39.95738541,18,21:53:00,0.0,1.0,1.0,39.95738541,N
0101000020E610000046A055C143C952C050453BB885FE4340,-75.14476045,292,2015.0,201526040286,0411,2015-08-09,B,M,35,leg,N,0101000020110F00008A59051E05E95FC1A8E35F36428E5241,N,500 BLOCK W YORK ST,0,-75.14476045,39.9884558,26,13:53:00,0.0,1.0,0.0,39.9884558,N
0101000020E61000007783AAC93ACE52C0C3A9626C99FB4340,-75.22233812,293,2016.0,201616005563,0411,2016-02-04,B,M,48,multi,N,0101000020110F000070120D1874F15FC1DEBA34DE048B5241,N,5100 BLOCK BROWN ST,0,-75.22233812,39.96561961,16,18:33:00,0.0,1.0,0.0,39.96561961,N
0101000020E6100000B6C480DB09C752C02285151B31FE4340,-75.10997665,294,2016.0,201624037060,0411,2016-04-17,W,M,43,head,N,0101000020110F0000D5C3AA163DE55FC1DF978B6BE48D5241,N,3000 BLOCK CEDAR ST,0,-75.10997665,39.9858736,24,22:57:00,0.0,1.0,0.0,39.98587359,N
0101000020E61000009FC5D65C03CC52C0975B73AA29FE4340,-75.18770524,295,2015.0,201522007490,0411,2015-01-26,B,M,28,chest,N,0101000020110F0000B937EB43B0ED5FC1C9E2592CDC8D5241,N,N 33RD ST / W BERKS ST,0,-75.18770524,39.98564654,22,21:49:00,0.0,1.0,0.0,39.98564654,N
0101000020E6100000DFCDC77345C952C05FD1100230054440,-75.14486403,296,2015.0,201535046666,0411,2015-06-04,B,M,38,stomach,N,0101000020110F0000F69DF8FF07E95FC1A8A3CA58A6955241,N,OAK LA / LAWNTON AV,0,-75.14486403,40.04052759,35,18:15:00,1.0,0.0,0.0,40.04052759,N
0101000020E610000039CC1B5044CB52C01E8D01E1DCFD4340,-75.17604449,297,2016.0,201622061229,0411,2016-07-23,B,M,27,knee,N,0101000020110F0000CFC784BF6BEC5FC15CEC6E0F878D5241,N,2500 BLOCK RIDGE DR,0,-75.17604449,39.98330319,22,17:06:00,0.0,1.0,0.0,39.98330319,N
0101000020E6100000C237874A27CF52C0838A262745FE4340,-75.23677314,298,2016.0,201619044389,0411,2016-05-18,B,M,19,multi,N,0101000020110F0000748897D105F35FC1605E3AA4FA8D5241,N,5600 BLOCK LEBANON AVE,0,-75.23677314,39.98648538,19,00:15:00,1.0,0.0,0.0,39.98648538,N
0101000020E610000035DAA2B3A9CB52C0346355AD9AFD4340,-75.18223277,299,2015.0,201522004401,0350,2015-01-16,B,M,44,legs,N,0101000020110F0000BD1698F717ED5FC1EED3B5AE3D8D5241,N,2900 BLOCK NICHOLAS ST,0,-75.18223277,39.98128287,22,08:10:00,1.0,0.0,0.0,39.98128287,N
0101000020E6100000C8A8DF4311C752C0EBC0FF77C0FF4340,-75.11042878,300,2015.0,201524123357,0300,2015-12-20,B,M,49,back,N,0101000020110F0000E7ECD7AB49E55FC1B09586229F8F5241,N,1800 BLOCK E CORNWALL ST,0,-75.11042878,39.99806118,24,14:36:00,0.0,1.0,0.0,39.99806118,N
0101000020E610000061E7BF6A99CE52C042791F4773FA4340,-75.22811383,301,2015.0,201518052621,0411,2015-08-12,B,M,24,foot,N,0101000020110F00004B10CBD414F25FC1A65077F0BE895241,N,5300 BLOCK CHANCELLOR ST,0,-75.22811383,39.956643,18,22:22:00,0.0,1.0,0.0,39.956643,N
0101000020E6100000FAF774D080C752C0AEF82398ACFF4340,-75.1172372,302,2015.0,201525050509,0411,2015-06-22,B,M,23,neck,N,0101000020110F0000F1DD122607E65FC103BCE319898F5241,N,700 BLOCK E HILTON ST,0,-75.1172372,39.99745466,25,15:51:00,0.0,1.0,0.0,39.99745466,N
0101000020E61000002C9EF66BDDCE52C0DE16D11B13FC4340,-75.23226451,303,2015.0,201519022578,0411,2015-03-13,B,M,49,multi,N,0101000020110F00007637185888F25FC16269D3B68B8B5241,N,5500 BLOCK HARMER ST,0,-75.23226451,39.96933315,19,15:55:00,0.0,1.0,0.0,39.96933315,N
0101000020E6100000EA81664219C952C015FE4E8BA8FE4340,-75.14216671,304,2015.0,201526039064,0111,2015-08-03,B,M,25,multi,N,0101000020110F0000F1810EEFBCE85FC1980DC6D0688E5241,N,2500 BLOCK N FAIRHILL ST,0,-75.14216671,39.98951856,26,16:12:00,0.0,1.0,1.0,39.98951856,N
0101000020E610000082ED9A6F48C852C0F8C0F129BEFF4340,-75.12942114,305,2016.0,201624000618,0111,2016-01-02,W,M,21,head,N,0101000020110F000028DAE9395AE75FC188735C949C8F5241,N,100 BLOCK E CLEARFIELD ST,1,-75.12942115,39.99799084,24,22:36:00,0.0,1.0,0.0,39.99799084,N
0101000020E6100000AECACF579ACA52C0521165771A004440,-75.16567035,306,2016.0,201639046272,0411,2016-06-04,B,M,24,stomach,N,0101000020110F0000D1F980094BEB5FC1574AB2E902905241,N,2100 BLOCK W TORONTO ST,0,-75.16567035,40.00080769,39,22:11:00,0.0,1.0,0.0,40.00080769,N
0101000020E61000007B3D2D799BC952C0B45441B9AB024440,-75.15011434,307,2016.0,201639042410,0411,2016-05-23,B,M,30,back,N,0101000020110F00005055871D9AE95FC1624DE9B7DB925241,N,1400 BLOCK BLAVIS ST,0,-75.15011434,40.02086559,39,17:46:00,0.0,1.0,0.0,40.02086559,N
0101000020E6100000EB1CE2A3EECD52C040F769051BFF4340,-75.21769044,308,2015.0,201516034345,0411,2015-08-01,B,F,21,back,N,0101000020110F0000DD39E6BFF2F05FC1C23BCBB7E78E5241,N,2100 BLOCK BELMONT MANSION DR,0,-75.21769044,39.99301212,16,22:00:00,0.0,1.0,0.0,39.99301212,N
0101000020E610000070875D4637CE52C09BC05BBD96FC4340,-75.22212371,309,2016.0,201619063673,0411,2016-07-08,B,M,26,multi,N,0101000020110F000024907F206EF15FC19EE70A971D8C5241,N,4900 BLOCK W THOMPSON ST,0,-75.22212371,39.97335021,19,22:47:00,0.0,1.0,0.0,39.97335021,N
0101000020E6100000B39D6B6FE2CB52C0BD41CDF354FE4340,-75.18569551,310,2015.0,201522085776,0411,2015-09-23,B,M,34,arm,N,0101000020110F0000F2FFB35578ED5FC1FE8897270C8E5241,N,3100 BLOCK W NORRIS ST,0,-75.18569551,39.98696754,22,23:27:00,0.0,1.0,0.0,39.98696754,N
0101000020E610000041DEC4F346C852C0B7C58886BDFF4340,-75.12933058,311,2016.0,201624060735,0411,2016-06-22,B,M,23,multi,N,0101000020110F00001939B9B457E75FC18B5032DF9B8F5241,N,100 BLOCK E WISHART ST,0,-75.12933059,39.99797136,24,11:15:00,0.0,1.0,0.0,39.99797136,N
